crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,9,Planted forest,"Plantations of exotic species (Pinus sp. and Eucalyptus sp.) with specific design and purposes (such as production), located in forestry-suitable lands of the Andean region between 3000 and 3800 meters above sea level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,35,Oil palm,"Areas where the original cover has been modified or replaced by permanent oil palm crops, mainly of the species Elaeis guineensis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,40,Rice,"Areas where the original cover has been modified or replaced by permanent rice crops, mainly of the species Oryza sativa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,15,Pasture,"Areas of pasture, planted or natural, linked to livestock activity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,24,Urban infrastructure,This unit consists of the spaces covered by Urban infrastructure and all associated green areas and communication routes. Excludes small-scale rural infrastructure that is not visible at the resolution of Landsat images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,30,Mining,It includes the areas where materials are extracted or accumulated from open-pit mining and river mining.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,23,Beach,Areas with sandy cover or no vegetation that is transported by rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,92,Rocky surface,"Naturally exposed rocks without soil cover, with rock-dwelling vegetation and steep slopes. They are found mainly in periglacial zones or stone forests",,,,,,,,,,,,,,,0.8,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,52,Coastal salt flat,Stationary natural areas resulting from the accumulation of salts due to evaporation and/or infiltration of seawater on the coast.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,61,Salt flat,"High Andean wetland (>3000 m above sea level) where evaporation exceeds precipitation, accumulating salts transported by runoff, wind, or groundwater. It may contain lagoons or springs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,68,Other natural non-vegetated area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,25,Other anthropogenic non-vegetated area,"Anthropogenic areas with little or no vegetation. This includes crop transition areas, clearing, exposed rock/soil in areas of anthropogenic intervention, urban and road expansion areas, and dirt roads.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,33,"River, lake, or ocean","It is any body of water found on the Earth's surface, whether natural or artificial. It includes rivers, lakes, dams, reservoirs, and other bodies of water.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,31,Aquaculture,Artificial bodies of water intended for shrimp farming using seawater. This structure consists of a series of adjacent pools and is therefore characterized by a regular geometric pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,34,Glacier,"The ice and/or snow cover that forms in the Andes Mountains from 4,800 to 6,768 meters above sea level. It is a large mass of ice resulting from the accumulation, compaction, and recrystallization of snow over thousands of years. It is the main source of water resources for the country's river basins.",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2026,Alli Lynn,2.1,483,mapb_peru_lcov_2026,61775,peru_coverage-col4_2025,raster code,27,Not observed,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
