crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Mining,30,NA,"In Bolivia there are two types of open-pit and alluvial mining. The mining present in underground and/or open-pit mining is characterized by the fact that the mineral extracted in both cases is taken to treatment or concentration plants, mechanical or explosive means are also used to remove the soil that covers or surrounds the geological formation that forms the deposit, or bank of materials. Gold/alluvial mining includes both the exploitation of primary and secondary deposits, at present, exploitation is mainly focused on the basins of the Tipuani and K?aka rivers (Amazon), where deposits are exploited in ancient riverbeds or on platforms and terraces of recent rivers.
Mineral extraction areas, with clear soil exposure. Generally artisanal or illegal.
Mining activity has been going on since colonial times, as such, when silver deposits were discovered in Potosí. After the exploitation of silver, the mining of tin, wolfram, antimony, zinc and some copper was developed. They are deposits and the exploitation method used is open pit, water being a strategic resource for mining activity, which needs to maximize the supply of water for this activity because it is a limited resource in this biome.",T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Aquaculture,31,None,NA,F3.4,Freshwater aquafarms,F3.4 Freshwater aquafarms,110
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,"River, lake",33,NA,"Extension of natural or artificial surface water. It includes rivers, lakes, reservoirs and other bodies of water. Permanent rivers and perennial lagoon. In the Andes, despite the adverse climatic conditions, the region shows surface water bodies such as: low-flow rivers, in the form of rows, lagoons, fresh and salt lakes. In Chaco and Tucumano-Boliviano, seasonally dry rivers. In the Pantanal Flood areas with large aquifers",NA,Not referable,Not referable,255
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Glacier,34,NA,"A permanent ice cover area or mass, located on the Andean peaks, as a result of the accumulation, compaction and recrystallization of snow. Cordillera Real in the Andes, Nevado Sajama, Nevado Ulla Khaya.",T6.1,"Ice sheets, glaciers and perennial snowfields","T6.1 Ice sheets, glaciers and perennial snowfields",38
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Soybean,39,None,NA,T7.1,Annual croplands,T7.1 Annual croplands,46
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Open forest,4,NA,"Areas with natural vegetation made up of trees, shrubs or a mixture of both, with a coverage between 20 and 65%.",T4.2,Pyric tussock savannas,T4.2 Pyric tussock savannas,23
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Flooded forest,6,NA,"It develops in the riverbed and floodplain of seasonal streams in the transition zone between the northeast of the Chaco and the Chiquitania and seasonally floodable forest by stagnant waters of the Chaco-Chiquitania transition. Low forest, with a dense canopy of 6-8 m. high, and emergent of 10-12 m, which develops in shallow depressions.
Chaco forests that are usually flooded are found along the rivers, in the Chaco plain in the downstream landscape and the alluvial plains (old, Parapetí and flood), the soils are deep, moderate and well developed.
Amazonian flood forests, várzea forests and with a plant community that are usually flooded for approximately two months a year and igapó forests that are flooded for periods of five to six months, depending on the local geography. Amazon flood forest, várzea forests (flooded by white water, rich in sediments and minerals) and igapó forests (flooded by black water, rich in organic matter.",TF1.1,Tropical flooded forests and peat forests,TF1.1 Tropical flooded forests and peat forests,70
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Salt flat,61,NA,"Salt desert at an altitude of 3,650 m.a.s.l. The Salar de Uyuni and Coipasa stand out. Brackish grasslands of the central high Andes. During the rainy season, the water can flood part of the salt flat and give it an impressive appearance, like a mirror, that water mirror can remain for longer than usual in other years, due to the abundant rainfall. Discoloration of water and saline is also observed, which could be due to a combination of runoff, volcanic sediments, and microbes or algae proliferating in the water.",F2.7,Ephemeral salt lakes,F2.7 Ephemeral salt lakes,98
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Scrublands,66,NA,"Areas made up of several communities of open and/or semi-enclosed low shrubs (tholars); reaching a height between 1-1.5m. They develop on piedmont surfaces, flat topographies and/or fluvial terraces.",T6.4,Temperate alpine grasslands and shrublands,T6.4 Temperate alpine grasslands and shrublands,41
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Other non-vegetated natural area,68,NA,"Mining activity has been going on since colonial times, as such, when silver deposits were discovered in Potosí. After the exploitation of silver, the mining of tin, wolfram, antimony, zinc and some copper was developed. They are deposits and the exploitation method used is open pit, water being a strategic resource for mining activity, which needs to maximize the supply of water for this activity because it is a limited resource in this biome.",T6.4,Temperate alpine grasslands and shrublands,T6.4 Temperate alpine grasslands and shrublands,41
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Other crops,72,None,NA,T7.1,Annual croplands,T7.1 Annual croplands,46
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Andean grassland and shrubland,81,None,"Los herbazales y arbustales andinos son coberturas vegetales típicas de
las zonas altoandinas que generalmente se encuentran por encima de la
línea de bosques y la transición entre ambas coberturas depende de las
condiciones locales. Es un complejo mosaico de herbazales y arbustales
que varía ampliamente en su fisionomía, composición florística y
presentan alto endemismo. Suele estar conformado por diversidad de
formas de crecimiento. Estas áreas están restringidas a los Andes y están
sometidas a un conjunto de amenazas antrópicas.
Pajonales altoandinos de la Puna húmeda distribuidos en diferentes tipos
de suelos desde húmedos a erosionados. Se presenta en zonas >3.000
m.s.n.m. En la zona sur pajonales y matorrales altoandinos de la Puna
Xerofítica sur. Áreas con pajonales con pastoreo de camélidos.",T6.4,Temperate alpine grasslands and shrublands,T6.4 Temperate alpine grasslands and shrublands,41
7/09/2024,Tess_Harmer,2.1,482,mapb_boliv_lcov_2024,9739,mapbiomas-bolivia-collection-30-2024.tif,Flooded Andean grassland and shrubland,82,None,"Es un tipo de cobertura herbácea y arbustiva que se asociada a tres tipos
de sistemas de agua dulce: lacustre, palustre, y fluviales con cobertura de
hierbas y /o arbustos, planicies aluviales y en general zonas riparias
inundables. Generalmente, comparten el mismo piso altitudinal de
herbazal/arbustal andino; estos ecosistemas presentan una alta
diversidad y endemismo. 
Bofedal altoandino de la Puna Xerofítica inundado por las aguas
mineralizadas. Se localizan en las depresiones topográficas, cerca de
cuerpos de agua o de fenómenos de deshielo, típico de las altas
montañas tropicales. Su forma es plana o en forma de cojines
almohadillados, se presenta a una altura >3.000 m.s.n.m.",TF1.5,Episodic arid floodplains,TF1.5 Episodic arid floodplains,74
