crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,31,Aquaculture,"Extent of artificial surface water bodies dedicated to productive activities, such as saltwater ponds for captive shrimp farming or freshwater ponds for fish farming.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,33,"River, lake and ocean","Extent of natural or artificial surface water. Includes rivers, lakes, reservoirs, and other bodies of water.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,34,Glacier,"Area of permanent ice cover or mass, located on Andean summits, resulting from the accumulation, compaction, and recrystallization of snow.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,4,Open forest,NA,NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,5,Mangrove,"Area with dense, evergreen forest cover dominated by mangrove species, occurring in intertidal zones, river mouths, and estuaries, adapted to shallow brackish waters, with specific adaptations to grow on flat, muddy soils. Mangroves from the genera Rhizophora, Avicennia, Conocarpus, and Laguncularia are predominant.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,6,Flooded forest,"Area with predominantly tree-covered natural vegetation, seasonally or permanently flooded, located in zones adjacent to water bodies and floodplains, subject to periods of inundation.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,68,Other natural non-vegetated area,"Areas with poorly developed soils and sparse or nonexistent vegetation, formed by natural geological and climatic processes. This includes high-altitude deserts, arid zones, and areas affected by landslides, characterized by sandy or rocky soils. These areas may have very scattered vegetation adapted to extreme edaphic and climatic conditions.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,74,Banana,"Perennial crop, mainly Musa × paradisiaca, which belongs to the Musaceae family. It is a herbaceous plant that can reach up to 7.5 meters in height and is found primarily on the Ecuadorian coast, where the tropical climate and humidity favor its growth. Several varieties of banana and plantain are considered, produced mainly in large-scale commercial plantations almost exclusively dedicated to export.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,81,Andinean herbaceous and shrubby vegetation,"Areas of vegetation predominantly composed of native herbaceous species (grasses) or natural tropical Andean grasslands that grow above the tree line (approximately 3000-3500 m elevation). These grasslands become more scattered as altitude increases and are not subject to flooding periods. This cover is primarily constituted by the so-called ""páramos de pajonal,"" whose height does not exceed 2 meters. They consist of mosaics of species, with the main components being grasses from the genera Festuca and Calamagrostis, and herbs from the genera Gentianella, Senecio, Huperzia, and Oritophium. They may also include scattered arboreal or shrubby elements.",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,82,Flooded Andinean herbaceous,"Areas of vegetation composed of native andean herbaceous species that form in areas where the soil maintains perennially anaerobic conditions, limiting the decomposition of organic matter and promoting the accumulation of deep organic soils. They may or may not be covered by a water sheet. In some locations, they are dominated by species that form cushions or pads that do not exceed heights of 50 cm (Distichia spp., Plantago rigida, Disterigma empetrifolium, Oreobus ecuadoriensis), or by mosaics of herbaceous species and mosses. These formations occur at high altitudes (approximately 3000-3500 m elevation). This vegetation is primarily constituted by so-called flooded páramos, wetlands, hygrophilous peatlands, or bofedales",NA,Not referable,Not referable,255
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,NA,raster code,9,Silviculture,"Forest mass artificially established with one or more native or introduced timber species, all of the same age, evenly spaced, managed through silvicultural practices, and intended for various purposes such as timber production, protection, soil restoration, or recreation. Pine forests of the species Pinus patula and Pinus radiata have been established for reforestation and timber exploitation purposes.",NA,Not referable,Not referable,255
NA,NA,NA,NA,NA,NA,NA,NA,27,Not observed,NA,NA,Not referable,Not referable,255
